eid,canonical_name,entity_type,is_inferred,created_source,fund_rows,fund_aum_usd,filer_rows,filer_aum_usd,ech_class,ech_is_activist,ech_source,ciks
2322,PACIFIC INVESTMENT MANAGEMENT CO LLC,institution,True,managers,34561,327197856455.5496,,0.0,mixed,False,managers,0001163368
