brand_eid,brand_name,fund_aum,fund_rows,relationship_type,control_type,brand_position,counterparty_eid,counterparty_name,counterparty_entity_type,counterparty_in_hv2
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20988,JPMorgan SmartRetirement 2055 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21014,JPMorgan SmartRetirement Blend Income Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21015,JPMorgan SmartRetirement Blend 2055 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21016,JPMorgan SmartRetirement Blend 2025 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21017,JPMorgan SmartRetirement Blend 2030 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21018,JPMorgan SmartRetirement Blend 2035 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21019,JPMorgan SmartRetirement Blend 2040 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21020,JPMorgan SmartRetirement Blend 2045 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21021,JPMorgan SmartRetirement Blend 2050 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21026,JPMorgan Global Bond Opportunities Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14942,JPMorgan Equity Index Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15089,Transamerica JPMorgan Asset Allocation - Moderate VP,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15086,Transamerica JPMorgan Asset Allocation - Growth VP,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15075,Transamerica JPMorgan Enhanced Index VP,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15090,Transamerica JPMorgan International Moderate Growth VP,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,18309,S000007899,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15100,Transamerica Janus Balanced VP,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13965,AST J.P. Morgan Conservative Multi-Asset Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,11748,JPMorgan Income Builder Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,11745,JPMorgan Emerging Markets Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,18879,S000070167,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16307,LVIP JPMorgan Small Cap Core Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16304,LVIP JPMorgan U.S. Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16290,LVIP Loomis Sayles Global Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16249,LVIP MFS Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,18880,S000025309,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16316,LVIP Mondrian International Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16294,LVIP Multi-Manager Global Equity Managed Volatility Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,12723,PACE International Emerging Markets Equity Investments,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,12724,PACE Small/Medium Co Growth Equity Investments,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13382,JNL/American Funds Moderate Allocation Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13371,JNL/American Funds Capital Income Builder Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13373,JNL/American Funds Capital World Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13376,JNL/American Funds Global Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13374,JNL/American Funds Global Small Capitalization Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13377,JNL/American Funds Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13412,JNL/JPMorgan U.S. Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13413,JNL/Lazard International Quality Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13414,JNL/Loomis Sayles Global Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,19001,S000068109,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13416,JNL/Mellon Communication Services Sector Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,14521,SA Allocation Moderate Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,15117,Undiscovered Managers Behavioral Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,12761,Nationwide BNY Mellon Dynamic U.S. Core Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16954,Systematic Core Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16028,International Growth Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16647,Symmetry Panoramic Alternatives Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14953,JPMorgan U.S. Applied Data Science Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14957,JPMorgan Small Cap Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16962,International Equities Index Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14951,JPMorgan Small Cap Blend Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14950,JPMorgan U.S. Sustainable Leaders Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14956,JPMorgan Hedged Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,14518,SA Multi-Managed Mid Cap Value Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,19150,S000072457,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,14207,EQ/MFS International Growth Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,19153,S000080938,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14936,JPMorgan Mid Cap Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,14700,VY(R) JPMORGAN MID CAP VALUE PORTFOLIO,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16029,Index 500 Stock Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,14409,Small-Cap Equity Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13973,AST Small-Cap Equity Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13971,AST J.P. Morgan Moderate Multi-Asset Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13977,AST Quantitative Modeling Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13972,AST Preservation Asset Allocation Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,14198,EQ/Loomis Sayles Growth Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14939,JPMorgan Large Cap Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,18273,S000003902,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15081,Transamerica Janus Mid-Cap Growth VP,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,18312,S000025331,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14937,JPMorgan Growth Advantage Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,14424,Hedged Equity Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,18511,S000069842,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,14410,Large-Cap Core Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21056,JPMorgan Corporate Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21058,JPMorgan Short Duration Core Plus Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21128,JPMorgan Income Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21254,JPMorgan Ultra-Short Municipal Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14959,JPMorgan U.S. Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21304,JPMorgan SmartRetirement 2060 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,21305,JPMorgan SmartRetirement Blend 2060 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,22155,JPMorgan Preferred and Income Securities Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,22304,JPMorgan SmartRetirement 2065 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,22305,JPMorgan SmartRetirement Blend 2065 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20761,JPMorgan SmartRetirement 2045 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20762,JPMorgan SmartRetirement 2050 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20800,JPMorgan Strategic Income Opportunities Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20899,JPMorgan Managed Income Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,18270,S000003901,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14948,JPMorgan Hedged Equity 3 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14961,JPMorgan U.S. Small Company Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14954,JPMorgan Value Advantage Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14947,JPMorgan Hedged Equity 2 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14962,JPMorgan Diversified Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14960,JPMorgan U.S. Large Cap Core Plus Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,11741,JPMorgan International Hedged Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14955,JPMorgan U.S. Research Enhanced Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14958,JPMorgan U.S. GARP Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15977,NVIT GQG US Quality Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15989,NVIT GS Emerging Markets Equity Insights Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15985,NVIT GS International Equity Insights Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15991,NVIT GS Large Cap Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14940,JPMorgan Small Cap Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,18271,S000003903,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16652,Symmetry Panoramic International Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14952,JPMorgan U.S. Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20351,JPMorgan Emerging Markets Debt Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20352,JPMorgan California Tax Free Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20353,JPMorgan New York Tax Free Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20397,JPMorgan Core Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20398,JPMorgan Core Plus Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20399,JPMorgan Government Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20400,JPMorgan High Yield Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20401,JPMorgan Short Duration Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15297,Empower Moderately Aggressive Profile Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16966,Aggressive Growth Lifestyle Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16951,Asset Allocation Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20651,JPMorgan SmartRetirement Income Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20652,JPMorgan SmartRetirement 2030 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20653,JPMorgan SmartRetirement 2040 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16955,Conservative Growth Lifestyle Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20759,JPMorgan SmartRetirement 2025 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,18075,S000005409,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15278,Empower International Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15279,Empower International Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13155,Harris Oakmark International Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,19341,S000036840,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13143,Invesco Comstock Portfolio,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,11742,JPMorgan Europe Dynamic Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,11743,JPMorgan International Focus Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,11746,JPMorgan International Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,19479,S000002608,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,19480,S000002614,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,11744,JPMorgan Developed International Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15153,VY(R) JPMORGAN EMERGING MARKETS EQUITY PORTFOLIO,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,15146,VY(R) JPMORGAN SMALL CAP CORE EQUITY PORTFOLIO,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,12380,Integrity Dividend Harvest Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13263,Columbia Variable Portfolio - Disciplined Core Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20951,JPMorgan Floating Rate Income Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,11747,JPMorgan Global Allocation Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,18074,S000005400,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,14823,Bridge Builder Large Cap Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,11740,JPMorgan Emerging Markets Research Enhanced Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16336,Guardian International Growth VIP Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20760,JPMorgan SmartRetirement 2035 Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14944,JPMorgan Mid Cap Growth Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14946,JPMorgan Equity Premium Income Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20402,JPMorgan Short-Intermediate Municipal Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,13261,Columbia Variable Portfolio - Core Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14949,JPMorgan Mid Cap Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16002,NVIT GS Small Cap Equity Insights Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,20403,JPMorgan Tax Free Bond Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,sub_adviser,advisory,parent,16971,Dividend Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14941,JPMorgan Equity Income Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14938,JPMorgan Small Cap Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14945,JPMorgan Large Cap Value Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,14943,JPMorgan SMID Cap Equity Fund,fund,false
18073,J.P. Morgan Investment Management Inc.,2714525923155.8545,183559,fund_sponsor,advisory,parent,18272,S000003904,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20323,VANGUARD LONG-TERM BOND INDEX FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20986,VANGUARD TOTAL INTERNATIONAL BOND INDEX FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20330,VANGUARD SHORT-TERM TREASURY FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20341,VANGUARD MASSACHUSETTS TAX-EXEMPT FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20342,VANGUARD HIGH-YIELD TAX-EXEMPT FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20331,VANGUARD HIGH-YIELD CORPORATE FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,23350,VANGUARD SHORT DURATION BOND ETF,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,23433,VANGUARD NEW YORK TAX-EXEMPT BOND ETF,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,23434,VANGUARD LONG-TERM TAX-EXEMPT BOND ETF,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,23463,VANGUARD MULTI-SECTOR INCOME BOND ETF,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20347,VANGUARD NEW JERSEY LONG-TERM TAX-EXEMPT FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21260,VANGUARD EMERGING MARKETS BOND FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20336,VANGUARD SHORT-TERM FEDERAL FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20335,VANGUARD LONG-TERM TREASURY FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,23496,VANGUARD TOTAL INFLATION-PROTECTED SECURITIES ETF,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20329,VANGUARD GNMA FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20349,VANGUARD OHIO LONG-TERM TAX-EXEMPT FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21034,VANGUARD SHORT-TERM INFLATION-PROTECTED SECURITIES INDEX FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21192,VANGUARD ULTRA-SHORT-TERM BOND FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21206,VANGUARD TAX-EXEMPT BOND INDEX FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21218,VANGUARD INSTITUTIONAL INTERMEDIATE-TERM BOND FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21219,VANGUARD INSTITUTIONAL SHORT-TERM BOND FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21259,VANGUARD CORE BOND FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20328,VANGUARD MUNICIPAL LOW DURATION FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21575,VANGUARD GLOBAL CREDIT BOND FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21764,VANGUARD TOTAL INTERNATIONAL BOND II INDEX FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,21948,VANGUARD ULTRA-SHORT BOND ETF,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,22078,VANGUARD MULTI-SECTOR INCOME BOND FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,23274,VANGUARD 0-3 MONTH TREASURY BILL ETF,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,23275,VANGUARD ULTRA-SHORT TREASURY ETF,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,22079,VANGUARD CORE-PLUS BOND FUND,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,22662,VANGUARD CORE BOND ETF,fund,false
1,Vanguard Group,2541531744497.1543,267751,fund_sponsor,advisory,parent,20324,VANGUARD SHORT-TERM BOND INDEX FUND,fund,false
